dyad;participant;eat;start.time;end.time;duration;raw.text;collaborative.processes;collaborative.categories;give.explanation;check.comprehension;give.task.information;outside.activity;disagree;show.hostility;show.active.listening;show.solidarity;elicit.partner.information;give.self.information;elicit.proposition;elicit.opinion;incorporate;give.recall;elicit.recall;tool.discourse;coordinate.teamwork;accept;give.opinion.against;give.proposition;elicit.task.information;manage.task;show.reflection;agree;use.social.convention;relax.atmosphere;check.reception;give.opinion.for;shared.emotion;unix.time.video;excel.time.video;human.time.video;human.time.emotion;;;;;
D08;D08P02;Non;935,858;936,775;0,917;ça été court;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217692;41092.35292;08:28:12;;;;;;
D08;D08P01;Non;937,328;942,269;4,941;hm pour pourquoi ça veut pas monter le dernier : j'arrive pas à lire la fin;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1341217693;41092.35293;08:28:13;;;;;;
D08;D08P02;Non;943,583;944,987;1,404;euh : la fin des carrés verts non /;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1341217700;41092.353;08:28:20;;;;;;
D08;D08P01;Non;945,44;950,19;4,75;euh :: respecte l l'autre comme tu respectes tes pis j'arrive pas à lire la fin;elicit.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217701;41092.35303;08:28:21;;;;;;
D08;D08P02;Non;950,28;950,982;0,702;tes potes;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217706;41092.35308;08:28:26;;;;;;
D08;D08P01;Non;951,072;954,667;3,595;ah voilà (.) mais j'arrive plus à déplacer ah si si j'arrivais;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1341217707;41092.35309;08:28:27;;;;;;
D08;D08P02;Non;955,749;958,868;3,119;ouais parfois j'ai quelques problèmes aussi euh alors;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1341217712;41092.35315;08:28:32;;;;;;
D08;D08P01;Non;959,904;965,377;5,473;alors bon on essaie de garder celui-là donc à droite on est d'accord c'est les les slogans plus ou moins finis /;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1341217716;41092.35319;08:28:36;;;;;;
D08;D08P02;Non;965,972;967,379;1,407;ah d'accord (rire);agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1341217722;41092.35326;08:28:42;;;;;;
D08;D08P01;Non;967,449;968,473;1,024;enfin :: à moins qu;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217723;41092.35328;08:28:43;;;;;;
D08;D08P02;Non;969,116;970,438;1,322;ouais non t'as raison hm;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217725;41092.3533;08:28:45;;;;;;
D08;D08P01;Non;970,527;973,694;3,167;voilà pis à gauche c'est le les idées donc on va laisser maintenant les idées;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1341217727;41092.35332;08:28:47;;;;;;
D08;D08P02;Non;975,037;988,046;13,009;bah alors on a quoi être violent c'est être con respecte l'autre comme tu respectes tes potes le problème de la violence c'est l'ignorance en classe comme sur un terrain respecter l'autre est essentiel le mobying c'est pas qu'au bureau il n'existe pas de petite violence;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217731;41092.35337;08:28:51;;;;;;
D08;D08P01;Non;981,613;981,994;0,381;hm hm;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217738;41092.35344;08:28:58;;;;;;
D08;D08P01;Non;988,992;991,42;2,428;donc voilà ces ces 6 là c'est les :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341217745;41092.35353;08:29:05;;;;;;
D08;D08P02;Non;991,825;995,382;3,557;celles qui sont à peu près finies d'accord euh ::;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217748;41092.35356;08:29:08;;;;;;
D08;D08P02;Non;996,41;1018,809;22,399;alors le mobyinm le le mobying c'est pas qu'au bureau je pense que : c'est cool mais euh (.) faudrait soit peut-être changer un peu la tournure ou c'est c'est pas très adapté en fait (..) c'est pas très adapté à la cible qui est sensé être des adolescents étant donné que le mobying ils vont pas particulièrement savoir ce que c'est et puis bureau bah c'est ça les concerne pas (..) ouais donc;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217752;41092.35362;08:29:12;;;;;;
D08;D08P01;Non;1001,35;1002,398;1,048;ouais tout à fait;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217757;41092.35367;08:29:17;;;;;;
D08;D08P01;Non;1006,195;1008,028;1,833;hm hm (..) ok;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217762;41092.35373;08:29:22;;;;;;
D08;D08P01;Non;1010,966;1011,419;0,453;ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217767;41092.35378;08:29:27;;;;;;
D08;D08P01;Non;1015,917;1017,477;1,56;ouais c'est c'est un peu loin quoi;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217772;41092.35384;08:29:32;;;;;;
D08;D08P01;Non;1018,393;1057,476;39,083;ensuite euh moi j'dirais : ça te va si on fait un des tiens un des miens pis après on élimine chacun un un des propres le respecte l'autre comme respectes tes potes comme tu respectes tes potes euh :: moi j'te dirais non simplement parce que le le respect c'est quelque chose qui se mérite le tu peux pas obliger quelqu'un à respecter l'autre tu peux le tolérer mais pas le respecter (.) et :: y a toujours une tête tête à claque que tu peux pas blairer et tu n'as pas à le respecter enfin tu peux l'ignorer tu peux le le laisser de côté mais tu n'as pas à le respecter en tant que personne proprement dit 'fin en tant qu'integrité personnelle oui mais pas en tant que un pote ou euh pas le même respect que tu dois à un pote  ;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217774;41092.35387;08:29:34;;;;;;
D08;D08P02;Non;1022,246;1023,318;1,072;ouais c'est parfait;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1341217778;41092.35391;08:29:38;;;;;;
D08;D08P02;Non;1039,007;1039,775;0,768;ouais c'est vrai;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217795;41092.35411;08:29:55;;;;;;
D08;D08P01;Non;1058,374;1060,044;1,67;y a le respect humain mais pas le respect ami;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217814;41092.35433;08:30:14;;;;;;
D08;D08P02;Non;1057,768;1058,279;0,511;hm hm;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217814;41092.35433;08:30:14;;;;;;
D08;D08P01;Non;1061,181;1063,156;1,975;donc moi personnellement celui-là j'le jl'e mettrais pas;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217817;41092.35437;08:30:17;;;;;;
D08;D08P02;Non;1060,573;1061,107;0,534;ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1341217817;41092.35436;08:30:17;;;;;;
D08;D08P02;Non;1063,634;1064,1;0,466;d'accord;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217820;41092.35439;08:30:20;;;;;;
D08;D08P01;Non;1065,478;1068,035;2,557;donc attend voir j'vais le ouais celui-là j'arrive pas à le baisser;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1341217821;41092.35442;08:30:21;;;;;;
D08;D08P01;Non;1068,711;1069,097;0,386;tac;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1341217825;41092.35445;08:30:25;;;;;;
D08;D08P02;Non;1069,325;1071,113;1,788;alors ensuite pff;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1341217825;41092.35446;08:30:25;;;;;;
D08;D08P01;Non;1071,946;1073,151;1,205;euh ::: hm;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341217828;41092.35449;08:30:28;;;;;;
D08;D08P02;Non;1073,787;1088,985;15,198;il n'existe pas de petites violences je trouve que c'est voilà c'est pas assez étoffé c'est c'est trop court c'est pas (.) c'est un peu trop moralisateur c'est un peu trop adulte c'est pas assez euh à mon avis c'est pas adapté non plus à la cible j'veux dire ils vont lire ça ils vont se dire euh ouais c'est ça cause toujours;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217830;41092.35451;08:30:30;;;;;;
D08;D08P01;Non;1081,117;1081,629;0,512;hm hm;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217837;41092.3546;08:30:37;;;;;;
D08;D08P01;Non;1083,297;1083,763;0,466;ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217839;41092.35462;08:30:39;;;;;;
D08;D08P01;Non;1086,105;1086,628;0,523;d'accord;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217842;41092.35465;08:30:42;;;;;;
D08;D08P01;Non;1089,105;1089,605;0,5;ouais ;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217845;41092.35469;08:30:45;;;;;;
D08;D08P01;Non;1090,957;1092,241;1,284;le :: hm;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341217847;41092.35471;08:30:47;;;;;;
D08;D08P01;Non;1093,034;1107,721;14,687;alors moi j'hésite vraiment parce que bon j'aime bien les :: les trois qui restent et les deux que j'ai écris j'ai j'aime bien l'aspect direct de la violence être con ou euh être violent c'est avoir la lose (..) c'est (.) ou être tebé;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217849;41092.35473;08:30:49;;;;;;
D08;D08P02;Non;1103,731;1104,458;0,727;ouais j'aime bien;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217860;41092.35486;08:31:00;;;;;;
D08;D08P02;Non;1105,378;1107,992;2,614;j'aime bien aussi mais faudrait juste modifier un tout petit peu non /;give.opinion.against;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1341217861;41092.35488;08:31:01;;;;;;
D08;D08P01;Non;1108,95;1116,676;7,726;ouais enfin ensuite c'est tout à fait modifiable mais le le truc c'est que j'aime bien aussi le problème de la violence c'est l'ignorance mais ça fait vraiment très cucul la praline aussi quoi;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217865;41092.35492;08:31:05;;;;;;
D08;D08P02;Non;1116,415;1117,665;1,25;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1341217872;41092.355;08:31:12;;;;;;
D08;D08P02;Non;1118,449;1119,177;0,728;j'sais pas;give.opinion.against;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1341217874;41092.35503;08:31:14;;;;;;
D08;D08P01;Non;1119,268;1120,29;1,022;ouais toc;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217875;41092.35504;08:31:15;;;;;;
D08;D08P01;Non;1121,329;1121,898;0,569;hop;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217877;41092.35506;08:31:17;;;;;;
D08;D08P02;Non;1124,428;1132,487;8,059;et y a eu l'euro dernièrement / donc euh c'est un avantage euh de parler euh du foot à mon avis y a pas mal de jeunes qui font aussi du sport du foot;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217880;41092.3551;08:31:20;;;;;;
D08;D08P01;Non;1132,184;1138,818;6,634;voilà non pis ce qui est bien c'est que le le foot c'est relativement démocratisé du coup bah y a : y a aussi maintenant les filles enfin beaucoup plus qu'avant;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217888;41092.35519;08:31:28;;;;;;
D08;D08P02;Non;1139,194;1139,842;0,648;hm hm;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1341217895;41092.35527;08:31:35;;;;;;
D08;D08P01;Non;1140,109;1141,643;1,534;qui sont : dans cette histoire;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217896;41092.35528;08:31:36;;;;;;
D08;D08P01;Non;1143,14;1144,515;1,375;euh :: bon euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341217899;41092.35531;08:31:39;;;;;;
D08;D08P02;Non;1145,202;1157,525;12,323;le seul problème c'est euh :: que :: comment dire le message il tourne pas autour de de la violence en :: en (..) en milieu sportif il tourne autour de la violence de façon générale;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217901;41092.35534;08:31:41;;;;;;
D08;D08P01;Non;1152,738;1153,204;0,466;hm hm;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217909;41092.35543;08:31:49;;;;;;
D08;D08P01;Non;1155,42;1156,954;1,534;ou par exemple en classe;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1341217911;41092.35546;08:31:51;;;;;;
D08;D08P01;Non;1157,983;1169,035;11,052;en classe comme sur euh comme sur le terrain (.) plutôt que un terrain le terrain euh la violence est à bannir ou (..) pis après avec l'idée de d'un arbitre qui met un carton rouge mais ça;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1341217914;41092.35549;08:31:54;;;;;;
D08;D08P01;Non;1170,264;1171,401;1,137;c'est plus dans le visuel;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217926;41092.35563;08:32:06;;;;;;
D08;D08P02;Non;1169,651;1170,06;0,409;hm hm;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217926;41092.35562;08:32:06;;;;;;
D08;D08P01;Non;1173,585;1176,403;2,818;'ttend voir est-ce qu'on peut modifier oui alors;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1341217930;41092.35567;08:32:10;;;;;;
D08;D08P02;Non;1175,903;1178,926;3,023;euh sinon être violent c'est être con comment on pourrait modifier ça;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1341217932;41092.35569;08:32:12;;;;;;
D08;D08P02;Non;1179,437;1181,175;1,738;quelque chose qui serait un peu moins :;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1341217935;41092.35573;08:32:15;;;;;;
D08;D08P02;Non;1182,275;1184,696;2,421;le con est peut-être pas :: j'sais pas;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217938;41092.35577;08:32:18;;;;;;
D08;D08P02;Non;1186,923;1198,603;11,68;teubé j'pense que c'est un peu trop euh :: voilà on rentre un peu dans la catégorie tu sais ce qu'on disait tout à l'heure euh : les gens qu'essaient d'avoir un discours jeunes c'est c'est ça sonne pas j'sais pas;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217943;41092.35582;08:32:23;;;;;;
D08;D08P01;Non;1198,175;1198,698;0,523;ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217954;41092.35595;08:32:34;;;;;;
D08;D08P02;Non;1199,118;1200,027;0,909;ça sonne pas vrai;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217955;41092.35596;08:32:35;;;;;;
D08;D08P01;Non;1200,248;1202,146;1,898;ok ouais y a pas de souci;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217956;41092.35598;08:32:36;;;;;;
D08;D08P02;Non;1201,926;1205,289;3,363;mais : euh être violent c'est être con euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341217958;41092.35599;08:32:38;;;;;;
D08;D08P02;Non;1206,698;1215,259;8,561;(rire) ça me fait penser tout ça à une hm à une accroche qui était à mon avis tu dois la connaître qui était assez populaire qui était euh qui disait tu t'es vu quand t'as bu /;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217963;41092.35605;08:32:43;;;;;;
D08;D08P01;Non;1215,489;1216,068;0,579;oui;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1341217971;41092.35615;08:32:51;;;;;;
D08;D08P02;Non;1216,324;1221,629;5,305;mais euh ouais malheureusement on peut pas c'est pas très original d'utiliser des slogans déjà crées mais ::;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217972;41092.35616;08:32:52;;;;;;
D08;D08P01;Non;1221,647;1225,694;4,047;ouais j'pensais pas du tout à ça je : j'pensais même pas (.) mais ouais non effectivement c'est;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217978;41092.35622;08:32:58;;;;;;
D08;D08P02;Non;1225,238;1230,23;4,992;mais genre euh j'sais pas tu t'es vu euh (...) j'sais pas;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341217981;41092.35626;08:33:01;;;;;;
D08;D08P01;Non;1229,836;1243,039;13,203;bon en même temps j'me dis que au niveau originalité absolue on risque vraiment d'avoir des problèmes (rire) parce que y a un peu tout qui a été fait pis on est pas dans dans le milieu (.) mais :: ouais non effectivement c'est vrai que;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1341217986;41092.35632;08:33:06;;;;;;
D08;D08P02;Non;1234,443;1235,898;1,455;(rire) tu m'étonnes;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341217990;41092.35637;08:33:10;;;;;;
D08;D08P02;Non;1238,988;1239,261;0,273;hm;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341217995;41092.35642;08:33:15;;;;;;
D08;D08P01;Non;1244,171;1252,281;8,11;bon à ce niveau-là toutes les approches directes euh : ou semi-directes comme ça sont relativement 'fin c'est comme bourré de talent pas d'alcool;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341218000;41092.35648;08:33:20;;;;;;
D08;D08P01;Non;1254,148;1258,273;4,125;ou euh là dernièrement j'ai vu dans la rue le les fumeurs ont raison;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341218010;41092.3566;08:33:30;;;;;;
D08;D08P02;Non;1253,637;1254,046;0,409;hm hm;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1341218010;41092.35659;08:33:30;;;;;;
D08;D08P01;Non;1260,275;1261,423;1,148;qui qu'interpellent direct;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341218016;41092.35667;08:33:36;;;;;;
D08;D08P02;Non;1259,576;1263,11;3,534;(rire) ouais non ça c'est (.) ça c'est pas mal ça c'est pas mal;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1341218016;41092.35666;08:33:36;;;;;;
D08;D08P01;Non;1262,656;1266,877;4,221;voilà (.) donc c'est c'est vraiment du direct en plus c'est écrit en gros c'est magnifique;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341218019;41092.3567;08:33:39;;;;;;
D08;D08P02;Non;1266,857;1269,664;2,807;ça prend à contre-pied les gens et donc ça les interpelle;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341218023;41092.35675;08:33:43;;;;;;
D08;D08P01;Non;1269,294;1275,163;5,869;exatement pis après en tout petit c'est marqué de : de jeter leur mégot dans les eco box et pis d'arrêter de fumer;outside.activity;Outside activity;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1341218025;41092.35677;08:33:45;;;;;;
D08;D08P02;Non;1275,376;1281,433;6,057;alors pourquoi on prendrait pas les jeunes euh à contre-courant justement en les interpellant de la même façon que sur l'alcool du genre euh;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1341218031;41092.35684;08:33:51;;;;;;
D08;D08P01;Non;1281,62;1282,995;1,375;sois violent (rire);give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1341218038;41092.35692;08:33:58;;;;;;
D08;D08P02;Non;1282,75;1285,75;3;ouais : (.) quelque chose dans le genre du genre;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341218039;41092.35693;08:33:59;;;;;;
D08;D08P01;Non;1284,75;1286,443;1,693;laisse libre cours à ta violence;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1341218041;41092.35695;08:34:01;;;;;;
D08;D08P02;Non;1286,801;1287,198;0,397;euh ;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341218043;41092.35698;08:34:03;;;;;;
D08;D08P01;Non;1288,5;1288,863;0,363;'fin;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341218045;41092.357;08:34:04;;;;;;
D08;D08P01;Non;1290,011;1295,759;5,748;ouais c'est quelque chose dans le genre que si on laisse tout péter tu vas morfler aussi ou quelque chose comme ça;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1341218046;41092.35701;08:34:06;;;;;;
D08;D08P02;Non;1289,545;1290,863;1,318;ouais : quelque chose dans le genre;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1341218046;41092.35701;08:34:06;;;;;;
D08;D08P02;Non;1295,624;1296,146;0,522;hm hm;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341218052;41092.35708;08:34:12;;;;;;
D08;D08P02;Non;1297,59;1298,056;0,466;euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1341218054;41092.3571;08:34:14;;;;;;
D08;D08P01;Non;1299,245;1304,028;4,783;que i il sera aussi victime de la violence gratuite si jamais y avait pas de règle autour;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1341218055;41092.35712;08:34:15;;;;;;
